ID,LIMIT_BAL,GENDER,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
25507,210000,2,2,2,27,0,0,0,0,0,0,0,85097,86928,89471,91282,93309,0,3200,4000,3300,3500,3500,0
14848,500000,2,2,1,48,0,0,0,0,0,0,0,149570,137549,130893,108030,144938,0,4500,4500,5000,50000,4578,0
7843,120000,2,1,2,25,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
28648,200000,2,3,1,44,0,-2,-2,-2,-2,-2,0,390,390,390,390,390,0,390,390,390,390,540,0
29985,30000,1,2,2,38,0,-1,-2,-1,-1,-1,0,923,2939,1993,1907,3319,0,2977,1999,3057,3319,1000,0
13049,40000,1,3,2,24,0,0,0,0,0,0,0,39189,40543,38922,39901,40746,0,2012,1392,1605,1668,1201,1
25100,360000,1,5,1,50,0,-2,-2,-2,-2,-2,0,-233,-233,-233,-233,-233,0,0,0,0,0,0,0
14857,210000,2,2,1,35,0,-1,-1,-1,-1,-1,0,1508,1409,1549,2454,946,0,1409,1549,2454,946,1525,0
25014,480000,1,1,1,49,0,-2,-2,-2,-2,-2,0,-220,38929,339176,33146,37337,0,39149,344261,33312,37511,31383,0
10740,270000,1,2,1,48,0,2,2,0,0,0,0,67736,63082,73568,77642,73452,0,0,20000,5000,10000,0,1
16095,160000,2,2,2,42,0,2,2,0,0,0,0,152630,95758,97251,98010,99669,0,0,4385,3639,3762,3800,1
2209,80000,1,1,1,45,0,-2,-1,-1,-1,-1,0,-440,170,-220,390,0,0,1000,0,1000,0,780,0
18841,190000,2,2,2,27,0,2,2,2,0,0,0,4686,5459,6214,7104,8973,0,1000,1000,1000,2000,2000,1
28273,20000,2,3,2,31,0,-2,-1,0,0,-1,0,-885,18354,19064,19422,4390,0,21431,2300,558,4403,0,0
22373,180000,2,1,2,27,0,0,0,0,0,0,0,78738,78639,44295,44113,37805,0,8000,1610,10000,1333,8818,0
2267,360000,1,2,1,39,0,0,0,0,0,0,0,67560,26649,15830,20025,21404,0,16079,5024,9032,8035,12073,0
5227,50000,2,2,2,50,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
28302,60000,2,3,1,34,0,2,2,4,3,3,0,7777,9502,9217,9722,9291,0,2000,0,800,0,0,0
21579,70000,2,1,2,25,0,-1,-1,-1,-2,-1,0,0,1999,0,0,842,0,1999,0,0,842,0,0
20123,240000,2,2,1,32,0,0,0,0,0,0,0,203156,201267,182484,182478,175394,0,9319,6200,5894,5100,6300,0
17893,60000,1,1,2,29,0,-1,2,0,-1,-1,0,2440,1444,1634,1335,1825,0,0,1000,1335,888,150,0
20928,50000,1,1,1,33,0,0,2,0,0,0,0,46745,45727,45515,45470,4220,0,0,1200,155,3000,0,0
13023,180000,1,2,1,41,0,-1,-1,-1,-1,-1,0,1811,1335,366,1811,1828,0,1335,366,1811,1828,366,1
20737,20000,1,1,2,22,0,2,0,0,0,0,0,10277,11304,12311,12410,13358,0,1500,1500,600,1300,0,0
27367,390000,1,1,2,28,0,0,0,0,0,0,0,19521,28868,29661,21907,8205,0,10000,2000,15000,5000,2000,0
11741,20000,1,2,2,36,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
6548,150000,2,2,1,36,0,0,0,0,-1,-1,0,45813,44309,27428,2013,4724,0,1200,2618,2013,4724,0,0
3283,110000,2,3,1,52,0,-2,-1,-1,-2,-2,0,0,1000,0,0,0,0,1000,0,0,0,0,0
15615,100000,2,1,2,30,0,2,2,2,0,0,0,93769,95163,74656,65718,78474,0,3420,80,1800,17000,2000,0
23662,210000,2,1,1,39,0,-1,-1,-1,-1,-1,0,2615,1220,5357,4160,0,0,1220,5357,4160,0,0,0
2277,210000,1,1,1,40,0,-1,-1,-1,-1,-1,0,8143,3712,3091,90817,308,0,3719,3091,90817,308,3369,0
26051,160000,2,2,1,49,0,-1,2,0,0,2,0,21353,20723,21873,25999,26377,0,0,1500,4520,939,0,0
12355,50000,1,3,2,54,0,0,0,0,0,0,0,44233,35147,12236,11013,11388,0,2126,415,401,559,554,0
16486,240000,2,3,1,55,0,0,0,0,0,0,0,218809,226013,229014,178852,182547,0,11000,9000,7000,7000,7200,0
19536,270000,2,1,2,30,0,0,0,0,0,0,0,76257,70685,66539,61069,56211,0,5000,3000,2200,2100,3879,0
18674,50000,2,2,2,22,0,0,0,0,0,0,0,28681,23306,16282,9451,9408,0,1400,1300,400,400,400,0
8697,50000,1,3,1,43,0,2,2,0,0,0,0,12923,12030,12650,13405,13793,0,0,1500,1500,1000,1500,0
22565,360000,2,1,2,31,0,-2,-2,-2,-2,-2,0,33535,2441,5681,65816,17577,0,2453,5710,66145,17589,8050,0
16380,30000,2,3,1,46,0,2,2,2,2,2,0,30406,31295,29929,27744,28117,0,1700,954,0,2253,1106,1
25295,80000,2,2,2,24,0,0,0,-1,0,-1,0,10192,7241,3261,6264,891,0,2005,3261,3003,891,2070,0
28681,180000,2,1,2,30,0,0,0,0,0,-2,0,4511,3435,5345,2018,164,0,1099,2009,2024,164,2159,0
24992,340000,1,2,1,40,0,0,0,0,0,0,0,144543,146603,149519,151697,154499,0,5333,5366,5550,7000,915,0
29670,110000,1,1,2,39,0,0,0,0,-2,-2,0,19327,20650,0,0,0,0,1650,0,0,0,0,0
5837,90000,2,2,3,36,0,0,0,0,0,0,0,91049,70101,28942,27508,28250,0,5094,1106,1001,1201,1074,0
10236,160000,1,3,1,62,0,0,0,0,0,-2,0,38707,40460,41149,-1,-1,0,2400,2000,0,0,0,0
22825,290000,2,1,2,31,0,0,0,0,0,0,0,82814,71541,59493,67821,71546,0,4033,2828,10000,5000,3000,0
280,250000,2,2,1,31,0,0,0,0,0,0,0,102594,97109,99029,100871,101299,0,4500,5000,4000,5000,4400,0
22377,60000,2,2,2,27,0,2,2,2,2,2,0,7236,8104,7825,8580,8300,0,1131,0,886,0,332,0
25274,30000,2,2,2,22,0,0,0,0,0,0,0,30308,26186,27698,28987,29568,0,2000,2000,2000,2500,2000,0
5161,500000,1,2,2,32,0,-1,-1,-1,0,-1,0,6405,-4617,16879,5195,290,0,99,22480,0,580,36753,0
29753,200000,1,1,2,39,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
3691,180000,1,1,2,29,0,-1,-1,-1,-1,-1,0,100000,0,7632,0,6071,0,0,7632,0,6071,0,0
5916,110000,2,1,1,41,0,2,7,7,7,7,0,150,150,150,150,150,0,0,0,0,0,0,0
11579,280000,2,2,1,30,0,0,0,0,0,0,0,74066,75907,77723,79550,81801,0,3000,3000,3000,3500,4000,1
18079,450000,1,1,2,34,0,0,0,0,0,0,0,228515,232762,208005,194608,201044,0,50171,7096,6604,10012,10000,0
19537,30000,2,3,1,44,0,0,0,0,0,0,0,27631,29179,30146,26371,27567,0,2000,1500,933,2000,3000,1
26024,140000,2,2,1,40,0,0,0,0,0,0,0,97548,98457,102811,104605,106917,0,5000,6000,5000,4000,10000,0
29720,20000,1,3,1,34,0,0,0,0,0,0,0,17293,16803,16525,16185,-2623,0,2004,1500,1500,0,19500,0
21740,50000,2,3,2,24,0,0,0,0,0,0,0,58941,60630,53662,20229,19044,0,3000,5064,1000,840,1000,1
25744,240000,2,1,2,31,0,0,0,0,0,0,0,183151,185490,189351,193115,197445,0,6790,6951,6915,7445,7248,1
20553,200000,1,1,2,28,0,-2,-2,-2,-2,-2,0,15912,1677,315,3042,374,0,1677,315,3042,374,4500,0
11703,200000,1,3,1,45,0,0,0,0,0,0,0,78409,58998,60219,61748,64220,0,2200,2200,2500,3500,90000,0
11515,200000,1,2,1,34,0,0,0,0,0,0,0,173946,176894,170754,172332,175960,0,6101,5898,6053,6288,8000,0
9007,150000,1,2,1,35,0,2,2,2,2,2,0,145889,146189,146838,148754,150746,0,5300,5600,5500,5700,5500,1
11743,30000,2,2,2,23,0,0,0,0,0,0,0,25125,27835,24743,28020,25607,0,5000,1000,20000,3000,8000,0
28262,20000,2,2,1,42,0,3,2,2,2,2,0,18464,19465,19649,19978,20512,0,1600,800,950,1000,800,1
16470,30000,2,3,1,53,0,2,2,2,2,2,0,18598,19379,19762,20141,19680,0,1379,1000,1000,0,1700,1
13677,100000,2,1,2,24,0,0,0,0,0,0,0,72100,66575,68499,69584,71247,0,3000,3000,3000,3000,2600,0
20164,50000,2,2,2,42,0,4,3,2,0,0,0,19635,19045,18300,17900,17900,0,0,0,0,0,0,1
16786,60000,1,1,2,29,0,2,2,0,0,2,0,44522,43222,43588,46564,47369,0,0,1708,4000,2000,1903,1
29323,40000,1,2,2,27,0,3,2,2,3,2,0,39630,40340,42332,41023,42722,0,2000,3304,0,3000,1200,0
15694,360000,1,1,2,29,0,0,0,0,0,0,0,205119,209680,213527,174907,126309,0,8270,8423,6753,5139,5000,0
17336,500000,2,3,1,36,0,-2,-2,-2,-2,-2,0,1062,27610,18133,2506,169233,0,27648,25012,2506,169233,11952,0
3736,80000,1,2,2,33,0,2,0,0,0,0,0,16106,57525,54990,52458,54093,0,50000,2000,2000,2344,1235,0
25485,70000,2,3,2,31,0,0,0,0,0,0,0,68973,69835,66216,30000,30096,0,3013,2141,1200,1300,1300,1
3644,220000,2,2,1,34,0,-1,-1,-1,-1,-1,0,15683,1381,3300,2452,2728,0,1381,3300,2452,2728,0,1
7199,20000,1,1,1,53,0,0,0,0,0,0,0,14629,15640,15950,16130,17011,0,1260,570,436,1150,1000,0
25366,250000,2,2,1,25,0,0,0,0,0,0,0,19102,23681,20869,25490,31258,0,5000,4000,5000,6000,5000,0
24937,310000,1,1,1,39,0,-1,-1,-1,-1,-1,0,1361,2716,824,757,842,0,3146,824,757,842,13436,0
21306,20000,1,3,1,60,0,2,0,0,0,0,0,16917,17922,18201,18566,19284,0,1287,2000,648,1000,1000,0
29366,50000,1,2,2,24,0,0,0,0,0,0,0,10401,20916,20658,9426,8215,0,1209,1080,438,434,390,0
21524,20000,2,2,2,22,0,3,2,2,0,0,0,17439,17466,17846,18310,18923,0,600,1000,1000,1000,700,1
21719,120000,2,2,2,26,0,0,0,0,0,2,0,88304,89657,41720,29022,28422,0,3103,1800,2381,0,1100,0
1838,290000,2,2,1,40,0,0,0,0,0,0,0,256910,229566,148812,53157,47998,0,11014,5800,1820,2000,2000,1
29916,10000,1,2,2,32,0,0,0,0,0,0,0,9576,9028,9644,9790,9990,0,1384,1000,196,200,0,0
10985,260000,1,2,1,45,0,-1,-2,-2,-2,-2,0,2688,500,2870,1141,679,0,500,2870,1141,679,0,0
9304,500000,1,2,2,32,0,-2,-2,-2,-2,-2,0,75357,62407,63706,59452,47868,0,80389,50132,22208,30167,25036,0
12800,80000,1,2,2,26,0,0,0,0,-1,-1,0,24956,22145,33675,3047,77511,0,3000,18000,3047,77511,4000,0
1458,500000,1,2,1,42,0,-1,2,2,0,0,0,3516,1924,1924,8924,6729,0,0,0,7000,36,532,1
1093,210000,1,3,1,29,0,2,0,0,0,0,0,194040,199393,194538,195990,194136,0,10000,7000,8000,8000,7200,0
4150,130000,1,3,1,44,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
11009,70000,1,1,1,40,0,2,2,2,2,2,0,13531,13017,14299,13927,15692,0,0,1500,0,2000,0,0
27069,60000,1,2,1,35,0,0,0,0,2,2,0,10560,11312,13050,12578,14008,0,1200,1900,0,1600,0,1
9190,20000,2,3,1,35,0,0,2,2,0,0,0,18218,18621,18024,18434,19826,0,1000,0,700,1700,0,1
4933,50000,1,2,2,38,0,0,0,0,0,0,0,49761,50712,50441,50919,50604,0,1800,1788,1993,2069,2500,0
14466,20000,1,2,2,38,0,-1,-1,-1,-1,-1,0,1261,390,390,390,930,0,390,390,390,930,0,0
4557,150000,1,1,1,33,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
11489,70000,2,1,2,33,0,0,0,0,0,0,0,40784,42791,43797,44938,47177,0,3000,1718,2000,3000,1630,0
12075,70000,1,2,1,39,0,0,0,0,0,0,0,7292,8663,9018,9222,9568,0,1500,500,500,500,1000,0
25102,150000,1,1,1,51,0,0,0,0,0,0,0,146178,133811,122606,107726,1200,0,3857,12000,20000,0,14500,0
16798,110000,1,2,2,32,0,0,0,0,0,-2,0,38897,29059,20799,-1961,-1961,0,1377,1007,0,0,66296,0
20071,200000,2,1,2,31,0,0,0,0,0,0,0,65243,61590,47301,47232,25231,0,2507,2011,4140,5072,500,0
14419,20000,2,2,1,40,0,2,4,3,2,0,0,21152,20508,19933,19517,20235,0,0,0,0,1000,3000,0
28246,80000,2,2,2,32,0,2,0,0,0,0,0,97093,85266,85871,47367,47812,0,3448,2383,1609,2000,2000,1
25390,410000,2,1,2,28,0,0,0,0,-2,-1,0,109320,11546,858,0,1117,0,3056,968,0,1117,0,0
24997,80000,1,2,1,47,0,2,2,0,0,2,0,73424,71691,72507,76841,74336,0,0,2612,5520,0,2998,1
17279,50000,2,2,1,34,0,2,2,2,2,2,0,44654,45650,46320,45290,48322,0,2000,1700,0,3760,1700,0
6482,50000,1,1,1,23,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
8021,30000,2,2,1,45,0,0,0,0,0,0,0,30900,30480,31124,29333,30177,0,1500,1100,1053,1320,967,1
9101,20000,1,2,2,39,0,0,0,0,0,0,0,16432,17618,17365,17719,17740,0,1600,347,354,355,0,1
17477,80000,2,1,1,44,0,-1,-1,-1,-1,-1,0,3673,11285,500,500,6155,0,11285,500,500,6155,1440,0
8590,160000,2,1,2,42,0,-2,-2,-2,-2,-2,0,0,0,0,741,0,0,0,0,741,0,0,0
29162,10000,2,3,2,53,0,2,2,2,0,0,0,6615,8355,8000,9000,10000,0,2000,0,1000,1000,9000,1
24516,140000,1,2,2,41,0,-2,-1,-1,-2,-2,0,-10,1066,0,0,0,0,1076,0,0,0,0,0
27275,60000,1,1,2,28,0,0,0,2,0,0,0,59350,62130,56391,39083,39122,0,4905,10,1600,1600,1600,0
23873,230000,1,2,2,30,0,0,-1,0,0,0,0,7795,191795,192255,187755,187740,0,191795,10000,8000,8000,8000,0
29364,390000,1,2,2,29,0,-1,-1,0,0,-2,0,6931,5985,7151,-200,-200,0,5985,7000,0,0,0,0
1504,50000,1,3,1,54,0,0,0,-1,-1,0,0,48981,47942,1261,17147,16609,0,1120,1300,17147,1000,1000,0
9937,50000,1,3,1,48,0,0,0,0,0,0,0,8451,9641,9468,9294,9263,0,1500,500,500,500,200,0
10940,260000,2,2,2,29,0,0,0,0,0,0,0,40882,214941,196242,193177,161731,0,196000,6020,6330,6032,5000,0
20295,140000,2,2,1,52,0,-1,-1,-1,-1,-1,0,12340,14910,44967,11669,5169,0,14910,44967,11669,5169,17953,0
3950,130000,1,2,1,42,0,-1,-1,-1,-1,-1,0,1048,1048,1048,390,390,0,1048,1048,390,390,390,0
6439,110000,2,2,3,54,0,-1,-1,-1,-1,2,0,316,632,150,632,166,0,632,150,632,0,0,0
13620,80000,1,1,1,25,0,0,2,2,0,0,0,52374,52889,51520,50741,50322,0,2000,0,1800,1850,1800,1
14304,20000,1,2,1,27,0,0,0,3,2,0,0,9315,19067,18472,18037,18487,0,10000,0,0,900,2000,0
22094,80000,2,1,2,28,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
15949,120000,2,2,2,30,0,0,0,0,0,0,0,114323,116835,118053,119047,119641,0,5847,5800,4445,4700,4500,0
28190,50000,2,2,1,48,0,0,0,0,0,0,0,43053,44016,15386,31401,16573,0,1880,2000,1000,2000,1500,0
13065,30000,2,2,2,23,0,0,0,0,2,0,0,24148,25437,28391,27801,28684,0,2000,3700,0,1500,1500,0
13251,180000,1,1,2,28,0,-1,2,0,0,0,0,2834,394,904,2514,4054,0,0,900,2000,4000,2000,0
29167,30000,2,3,1,53,0,0,0,0,0,0,0,9960,11492,12391,12891,9069,0,1700,1500,500,1000,0,0
7744,20000,2,2,1,42,0,2,2,2,2,2,0,19465,19649,19978,20512,20831,0,800,950,1000,800,0,1
26227,100000,2,2,1,29,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
7756,60000,2,2,2,29,0,2,2,-1,2,2,0,4186,0,1887,1543,3972,0,0,1887,0,3557,0,0
1413,30000,1,2,1,38,0,-1,-1,-1,-1,-1,0,1522,0,5480,175,-2000,0,0,5480,175,0,2000,0
6529,90000,2,5,2,23,0,0,0,0,0,0,0,41194,42197,42726,43802,42761,0,2000,1502,1737,1500,5050,1
1123,50000,1,2,2,26,0,0,0,0,0,0,0,49629,48868,49668,49780,49980,0,1200,1000,40000,1000,0,0
16334,60000,2,2,1,36,0,0,0,0,0,0,0,44659,44291,41241,29534,29297,0,3042,1433,1012,1029,1074,1
5246,240000,2,2,1,34,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
12153,20000,2,2,2,24,0,0,0,0,0,0,0,3193,4050,4129,4367,4613,0,1068,147,304,467,0,1
19641,60000,2,1,2,32,0,2,0,0,0,2,0,17405,18619,19636,20326,21534,0,1500,1328,1018,1687,778,1
25208,30000,2,2,2,23,0,0,0,0,0,2,0,12294,13320,14031,15593,15201,0,1529,1240,1802,0,707,0
9434,200000,2,2,2,36,0,-1,-1,-1,-1,-1,0,2695,660,2315,1290,5745,0,660,2315,1290,5745,0,1
7469,20000,1,1,2,39,0,2,2,2,2,2,0,12495,11998,13795,13431,16199,0,0,2000,0,3000,0,1
29012,580000,2,2,1,34,0,2,0,0,0,0,0,405932,437254,477809,486721,498316,0,38001,50000,16881,18887,16846,1
11032,20000,2,2,1,37,0,0,0,0,0,-2,0,17762,18814,19614,0,0,0,1500,1000,0,0,0,1
29443,150000,1,2,1,27,0,0,0,0,0,0,0,119911,123914,126447,128773,134930,0,5000,3583,3402,7226,5000,0
7294,100000,2,2,1,27,0,-2,-2,-2,-2,-2,0,1780,0,0,0,0,0,0,0,0,0,0,0
12972,240000,2,1,2,29,0,-1,-1,-1,-1,-1,0,548,208,0,44,19,0,208,0,44,0,643,1
5347,140000,2,3,2,23,0,0,0,0,0,0,0,103990,104462,43810,44434,45251,0,4200,1810,1765,2000,1665,0
14471,220000,1,1,1,48,0,2,2,-2,-2,-2,0,2500,0,0,0,0,0,0,0,0,0,0,1
28812,60000,2,1,2,46,0,0,0,0,0,0,0,30073,18385,20732,21196,23175,0,3000,3000,1000,3000,0,0
15963,190000,2,2,2,36,0,0,0,0,0,0,0,188542,190411,190197,180392,163922,0,8400,6486,6046,6069,5626,0
24275,360000,1,2,1,29,0,0,0,-1,0,0,0,16419,12932,91329,82929,70047,0,6032,99578,2507,5376,2000,0
21150,280000,1,2,2,39,0,0,0,0,0,0,0,279296,282851,251648,255697,261691,0,11234,11002,10000,10000,10000,0
10864,150000,2,2,2,24,0,-2,-2,-2,-2,-2,0,5689,490,0,2893,0,0,494,0,2893,0,499,0
17755,370000,2,3,2,50,0,0,-1,-1,-2,-2,0,129317,1364,0,0,0,0,2000,0,0,0,2463,0
4485,160000,2,1,2,23,0,0,0,0,0,-2,0,155926,113767,50531,-10,-5,0,20258,20157,0,0,3570,0
10561,20000,1,2,2,30,0,0,0,0,0,0,0,20221,19812,10717,13534,15298,0,1201,1000,3000,2000,399,0
24578,310000,1,1,1,40,0,-2,-2,-2,-2,-2,0,-150,-150,-150,-150,-150,0,0,0,0,0,0,0
20327,390000,2,1,1,53,0,-1,-2,-2,-1,0,0,0,0,0,343,1343,0,0,0,343,1000,1076,0
21717,50000,2,3,2,24,0,2,0,0,0,0,0,48982,43579,43825,28396,27437,0,2207,2300,1006,1000,1100,0
10599,150000,1,5,2,31,0,-2,-2,-2,-2,-2,0,91815,0,0,0,0,0,0,0,0,0,0,0
1434,20000,1,2,2,52,0,0,0,0,0,0,0,19130,20340,19940,19940,0,0,2000,0,0,0,0,0
5861,250000,2,2,2,40,0,-1,-1,-1,0,0,0,329,-1404,3596,8596,8941,0,5000,5000,5000,4000,3000,0
12427,30000,2,2,2,24,0,0,0,0,0,0,0,21148,22185,22551,23223,24837,0,1700,1000,1000,2000,1400,0
10981,230000,2,1,1,36,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
22045,400000,2,3,1,25,0,-1,-1,-1,-1,-1,0,958,4465,14272,1965,958,0,4465,14272,1965,958,6405,0
27831,200000,2,1,2,26,0,-2,-2,-2,-2,-2,0,442,33442,2140,964,2075,0,33448,2140,964,2075,7511,0
23078,230000,2,1,1,34,0,-2,-2,-2,-2,-2,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
26377,110000,2,2,2,40,0,0,0,0,0,0,0,86877,133187,65025,62777,62105,0,2357,2239,3617,2247,2500,1
10407,360000,1,1,2,29,0,-2,-2,-2,-2,-2,0,31282,28823,51120,2222,-34,0,28982,51379,2233,0,0,0
23491,120000,2,1,2,33,0,-1,-1,-1,-1,2,0,332,538,3160,2928,2596,0,538,3160,100,0,2959,1
19567,240000,2,2,1,47,0,-1,-1,-2,-1,-1,0,23222,0,0,13143,27383,0,0,0,13143,27383,21718,0
11473,20000,1,1,2,29,0,2,2,2,0,0,0,15784,18200,17613,18371,19865,0,3000,0,1200,1800,0,1
12064,100000,1,2,2,31,0,0,0,0,0,0,0,26288,23386,25362,26318,42484,0,4386,5362,4344,20000,4382,0
8932,270000,1,2,2,31,0,-2,-2,-2,-2,-2,0,1521,0,0,0,0,0,0,0,0,0,200,0
10969,200000,1,1,2,34,0,2,-1,-1,-1,-2,0,361,1716,460,0,0,0,1716,460,0,0,0,1
27756,50000,2,2,2,22,0,0,0,0,-2,-2,0,38404,29775,0,0,0,0,1800,0,0,0,0,0
26848,20000,1,2,2,41,0,0,0,-1,0,-1,0,16741,14450,8796,5419,2377,0,1000,8796,108,2377,15742,0
1611,30000,2,2,2,23,0,0,0,2,0,0,0,26143,26929,19610,20591,19472,0,2130,2,3004,8013,0,0
29237,20000,1,2,2,23,0,0,0,0,0,0,0,19904,18038,19032,17372,17893,0,1400,1300,700,800,1000,1
16267,190000,2,3,2,46,0,0,0,0,0,0,0,126722,129376,132016,134632,137470,0,4696,4791,4811,5000,5033,0
12394,30000,1,1,2,30,0,0,0,0,0,0,0,28841,28278,28770,29432,28949,0,1700,2008,2000,7600,2000,0
26840,20000,1,3,1,37,0,-1,0,0,0,0,0,19202,20459,19493,17289,17684,0,1576,2000,600,1000,700,0
2768,80000,2,2,2,24,0,0,0,0,0,0,0,83597,157646,79061,79834,81257,0,3450,3000,3059,2915,2758,1
12777,280000,2,1,1,44,0,0,0,0,0,0,0,148737,151000,152538,154291,155955,0,5100,4300,4500,4500,4500,0
23177,290000,2,2,1,35,0,0,-1,-1,-1,0,0,21080,430,430,12715,16895,0,430,430,12715,5000,15000,0
217,240000,2,2,1,36,0,-2,-2,-2,-2,-2,0,-946,-946,-946,-946,-946,0,0,0,0,0,0,1
24877,410000,1,2,1,46,0,2,2,2,2,0,0,73643,72083,76603,74964,76370,0,0,6147,0,2577,2747,1
6166,360000,2,2,3,42,0,0,0,0,0,0,0,278515,259097,259999,265746,259299,0,9519,9367,10001,9513,9973,0
3902,50000,2,2,2,27,0,2,2,2,2,2,0,8862,10061,9751,11585,11250,0,1500,0,2000,0,1600,1
21232,150000,1,1,1,44,0,-1,-1,-1,-1,0,0,3003,6164,3370,7279,4445,0,6201,3386,7299,1166,5,0
24637,220000,1,2,1,35,0,0,0,0,0,0,0,213208,219611,204740,97722,89971,0,10098,5828,3000,3000,5000,1
10000,230000,1,2,1,36,0,0,0,0,0,0,0,20715,19750,19506,19255,17479,0,3000,3000,3000,3000,3000,0
14798,320000,2,2,1,35,0,0,0,0,0,0,0,182132,101849,92474,95279,77536,0,4364,18000,4000,2576,5000,0
6088,200000,1,2,2,36,0,0,0,0,0,0,0,97546,98897,94943,96967,99016,0,4300,3300,3361,3500,3206,1
14460,140000,2,2,2,35,0,0,0,0,0,0,0,129846,87849,84455,87287,81423,0,7124,2866,4033,5954,3120,0
2857,20000,1,2,2,34,0,0,0,0,0,0,0,17142,17844,18009,17356,17200,0,1200,365,347,344,0,0
18218,50000,1,2,3,52,0,0,0,0,0,0,0,51215,50144,10683,9953,9567,0,1500,1300,800,1000,1500,0
17042,190000,2,2,2,25,0,0,0,0,0,0,0,24995,23130,28126,26104,18840,0,1200,26703,2104,7000,11747,0
12415,180000,2,2,1,28,0,-1,-1,-1,-1,-1,0,661,1503,1379,1216,1440,0,1512,1379,1216,1440,316,0
9673,430000,2,1,2,29,0,0,0,0,0,0,0,53400,52214,32386,32848,28557,0,3051,1199,2000,2000,140908,0
517,70000,1,3,1,32,0,0,0,0,0,0,0,67629,69188,68392,69884,71284,0,3300,2610,2750,2750,5500,0
11624,180000,1,2,2,31,0,0,0,-2,-2,-2,0,12666,0,0,0,0,0,0,0,0,0,0,0
8282,110000,2,1,1,29,0,-1,-1,-1,0,-1,0,1380,1380,2760,1380,1700,0,1380,2760,0,1700,0,0
20257,30000,2,3,2,58,0,0,0,0,0,0,0,25961,27534,27670,28717,28786,0,2000,1500,1500,1100,1300,0
12079,30000,2,3,0,46,0,2,2,2,2,2,0,19532,22194,21542,24022,25473,0,3000,0,3000,2000,0,0
17735,290000,2,3,1,58,0,2,2,2,0,0,0,66757,76983,74891,78100,83325,0,12000,0,5000,6000,0,0
2158,310000,2,2,2,42,0,0,0,0,0,0,0,102808,94484,95087,80331,66813,0,5000,5000,6000,6000,7000,0
28082,10000,2,3,1,44,0,4,3,2,2,2,0,8401,8128,7841,8579,8317,0,0,0,1000,0,1000,1
10727,140000,1,1,2,35,0,0,0,0,0,0,0,142362,142292,99399,101677,100867,0,6982,3500,3800,3700,4000,0
29031,240000,2,1,2,29,0,0,0,0,0,0,0,241574,244010,239778,191762,196015,0,9303,8159,5449,5900,5323,0
3097,50000,1,1,2,34,0,0,0,0,0,0,0,28018,22744,18484,16378,13352,0,10000,1500,3000,2803,5000,0
22754,70000,2,2,2,40,0,0,0,0,0,0,0,66030,67450,68587,57710,58918,0,2482,2293,2063,2135,2188,1
3109,260000,1,2,2,28,0,0,0,0,0,0,0,237497,215343,205576,207688,198955,0,9150,7500,8000,7500,7100,0
10277,500000,2,2,1,34,0,0,0,0,0,0,0,56247,46940,45607,41412,31200,0,1635,2000,3450,3000,2000,0
21882,160000,2,3,2,26,0,-1,-1,-1,-1,-1,0,390,390,390,390,390,0,390,390,390,390,390,0
6428,100000,2,2,2,23,0,0,0,0,0,0,0,7954,9777,10026,9657,9279,0,2000,1000,504,1000,2000,0
9253,170000,2,2,2,34,0,-1,-1,-1,-1,-1,0,2855,11744,5886,12916,3177,0,11900,5886,12916,3177,4511,1
2407,210000,2,3,1,40,0,0,0,0,0,0,0,210942,214523,138786,140918,144099,0,10011,5000,6000,6000,6000,0
25039,500000,1,1,2,58,0,0,0,0,0,0,0,197982,137786,129575,135483,118851,0,12063,8031,16114,10091,15123,0
14643,300000,2,1,1,52,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
24744,30000,1,2,1,40,0,0,0,0,0,0,0,22520,21554,22280,18330,780,0,2000,2000,1000,0,0,0
18525,190000,2,3,2,24,0,0,0,0,-1,0,0,55466,57358,10890,287,49983,0,2700,1100,287,49696,2000,0
13421,420000,2,2,1,36,0,0,0,0,0,0,0,172613,134188,121983,111256,103481,0,10000,10000,11256,13841,15059,0
